"year","firm_id","y_d","treatment_effect","e","year_fe","firms_fe","te_coeff","treat","time_til","treat_date","group","town"
1998,10,10.6516538519534,0,0.0416916809975261,1.5,-0.890037829044104,15,FALSE,-3,2001,1,1
1999,10,11.5395488321111,0,0.429586661155219,2,-0.890037829044104,15,FALSE,-2,2001,1,1
2000,10,11.6352362232337,0,0.0252740522778409,2.5,-0.890037829044104,15,FALSE,-1,2001,1,1
2001,10,28.2644342230694,15,1.15447205211353,3,-0.890037829044104,15,TRUE,0,2001,1,1
2002,10,42.1802305835877,30,-0.429731587368164,3.5,-0.890037829044104,15,TRUE,1,2001,1,1
2003,10,58.8795202552889,45,0.769558084333043,4,-0.890037829044104,15,TRUE,2,2001,1,1
2004,10,72.8027290822814,60,-0.807233088674474,4.5,-0.890037829044104,15,TRUE,3,2001,1,1
2005,10,88.5713039418012,75,-0.538658229154672,5,-0.890037829044104,15,TRUE,4,2001,1,1
2006,10,104.159281897431,90,-0.450680273524399,5.5,-0.890037829044104,15,TRUE,5,2001,1,1
2007,10,119.349405990374,105,-0.760556180581429,6,-0.890037829044104,15,TRUE,6,2001,1,1
2008,10,136.35230909349,120,0.742346922533884,6.5,-0.890037829044104,15,TRUE,7,2001,1,1
2009,10,151.626813831021,135,0.516851660064987,7,-0.890037829044104,15,TRUE,8,2001,1,1
2010,10,167.295595420168,150,0.68563324921179,7.5,-0.890037829044104,15,TRUE,9,2001,1,1
2011,10,181.805501450227,165,-0.304460720728861,8,-0.890037829044104,15,TRUE,10,2001,1,1
2012,10,197.65276071761,180,0.0427985466545286,8.5,-0.890037829044104,15,TRUE,11,2001,1,1
2013,10,213.669215916498,195,0.559253745541866,9,-0.890037829044104,15,TRUE,12,2001,1,1
2014,10,229.140227065033,210,0.530264894076906,9.5,-0.890037829044104,15,TRUE,13,2001,1,1
2015,10,244.390030557742,225,0.280068386786136,10,-0.890037829044104,15,TRUE,14,2001,1,1
2016,10,259.689035941406,240,0.0790737704503313,10.5,-0.890037829044104,15,TRUE,15,2001,1,1
2017,10,274.527875559798,255,-0.58208661115832,11,-0.890037829044104,15,TRUE,16,2001,1,1
2018,10,290.764805269051,270,0.154843098095125,11.5,-0.890037829044104,15,TRUE,17,2001,1,1
2019,10,306.020715263519,285,-0.0892469074368523,12,-0.890037829044104,15,TRUE,18,2001,1,1
2020,10,321.282699884945,300,-0.327262286010725,12.5,-0.890037829044104,15,TRUE,19,2001,1,1
2021,10,337.898040802956,315,0.788078632000189,13,-0.890037829044104,15,TRUE,20,2001,1,1
2022,10,352.259260302265,330,-0.350701868690647,13.5,-0.890037829044104,15,TRUE,21,2001,1,1
2023,10,368.231400365642,345,0.121438194686406,14,-0.890037829044104,15,TRUE,22,2001,1,1
2024,10,383.867980049186,360,0.258017878230535,14.5,-0.890037829044104,15,TRUE,23,2001,1,1
1995,11,10.0483846812687,0,0.525577381022287,0,-0.477192699753547,15,FALSE,-6,2001,1,1
1996,11,10.2064594983545,0,0.183652198108062,0.5,-0.477192699753547,15,FALSE,-5,2001,1,1
1997,11,11.5094149577332,0,0.98660765748676,1,-0.477192699753547,15,FALSE,-4,2001,1,1
1998,11,11.2453756741937,0,0.222568373947269,1.5,-0.477192699753547,15,FALSE,-3,2001,1,1
1999,11,11.2785672160012,0,-0.244240084245267,2,-0.477192699753547,15,FALSE,-2,2001,1,1
2000,11,12.0740630681643,0,0.0512557679178227,2.5,-0.477192699753547,15,FALSE,-1,2001,1,1
2001,11,27.8573719230511,15,0.334564622804624,3,-0.477192699753547,15,TRUE,0,2001,1,1
2002,11,41.9275528961611,30,-1.09525440408531,3.5,-0.477192699753547,15,TRUE,1,2001,1,1
2003,11,58.4750252745729,45,-0.0477820256735127,4,-0.477192699753547,15,TRUE,2,2001,1,1
2004,11,74.0435701545045,60,0.0207628542579928,4.5,-0.477192699753547,15,TRUE,3,2001,1,1
2005,11,89.4035068632975,75,-0.119300436949002,5,-0.477192699753547,15,TRUE,4,2001,1,1
2006,11,105.04849156849,90,0.0256842682433657,5.5,-0.477192699753547,15,TRUE,5,2001,1,1
2007,11,119.526904120143,105,-0.995903180103532,6,-0.477192699753547,15,TRUE,6,2001,1,1
2008,11,136.195925442619,120,0.17311814237222,6.5,-0.477192699753547,15,TRUE,7,2001,1,1
2009,11,151.524321971647,135,0.00151467140056317,7,-0.477192699753547,15,TRUE,8,2001,1,1
2010,11,166.776593049863,150,-0.246214250383184,7.5,-0.477192699753547,15,TRUE,9,2001,1,1
2011,11,181.090597938951,165,-1.43220936129525,8,-0.477192699753547,15,TRUE,10,2001,1,1
2012,11,197.817200931798,180,-0.205606368448921,8.5,-0.477192699753547,15,TRUE,11,2001,1,1
2013,11,213.581911569273,195,0.0591042690261339,9,-0.477192699753547,15,TRUE,12,2001,1,1
2014,11,228.987226916362,210,-0.0355803838840034,9.5,-0.477192699753547,15,TRUE,13,2001,1,1
2015,11,244.218458585769,225,-0.304348714477402,10,-0.477192699753547,15,TRUE,14,2001,1,1
2016,11,260.183629944267,240,0.160822644020961,10.5,-0.477192699753547,15,TRUE,15,2001,1,1
2017,11,275.067562534225,255,-0.455244766021351,11,-0.477192699753547,15,TRUE,16,2001,1,1
2018,11,291.372447823906,270,0.349640523659732,11.5,-0.477192699753547,15,TRUE,17,2001,1,1
2019,11,306.935673487843,285,0.412866187596567,12,-0.477192699753547,15,TRUE,18,2001,1,1
2020,11,322.501579006204,300,0.478771705957434,12.5,-0.477192699753547,15,TRUE,19,2001,1,1
2021,11,337.922230435429,315,0.399423135182647,13,-0.477192699753547,15,TRUE,20,2001,1,1
2022,11,352.846743695221,330,-0.176063605025014,13.5,-0.477192699753547,15,TRUE,21,2001,1,1
2023,11,368.510333886129,345,-0.0124734141178879,14,-0.477192699753547,15,TRUE,22,2001,1,1
2024,11,384.645343986094,360,0.622536685847423,14.5,-0.477192699753547,15,TRUE,23,2001,1,1
1995,12,9.30708453441513,0,0.305470979274831,0,-0.998386444859704,15,FALSE,-6,2001,1,1
1996,12,9.6750550714706,0,0.173441516330305,0.5,-0.998386444859704,15,FALSE,-5,2001,1,1
1997,12,10.6412034106176,0,0.639589855477326,1,-0.998386444859704,15,FALSE,-4,2001,1,1
1998,12,10.1881906342055,0,-0.31342292093482,1.5,-0.998386444859704,15,FALSE,-3,2001,1,1
1999,12,11.014245190941,0,0.012631635800729,2,-0.998386444859704,15,FALSE,-2,2001,1,1
2000,12,12.1523680564589,0,0.650754501318624,2.5,-0.998386444859704,15,FALSE,-1,2001,1,1
2001,12,26.8767187078564,15,-0.124894847283854,3,-0.998386444859704,15,TRUE,0,2001,1,1
2002,12,42.569112727538,30,0.0674991723977013,3.5,-0.998386444859704,15,TRUE,1,2001,1,1
2003,12,57.9282769398349,45,-0.0733366153054441,4,-0.998386444859704,15,TRUE,2,2001,1,1
2004,12,74.11857885221,60,0.616965297069754,4.5,-0.998386444859704,15,TRUE,3,2001,1,1
2005,12,89.0693265463241,75,0.0677129911838105,5,-0.998386444859704,15,TRUE,4,2001,1,1
2006,12,104.535233701348,90,0.0336201462073483,5.5,-0.998386444859704,15,TRUE,5,2001,1,1
2007,12,119.661002500885,105,-0.340611054255665,6,-0.998386444859704,15,TRUE,6,2001,1,1
2008,12,135.292382085013,120,-0.20923147012695,6.5,-0.998386444859704,15,TRUE,7,2001,1,1
2009,12,150.217006450599,135,-0.784607104540992,7,-0.998386444859704,15,TRUE,8,2001,1,1
2010,12,166.706406825528,150,0.204793270387384,7.5,-0.998386444859704,15,TRUE,9,2001,1,1
2011,12,182.425515151608,165,0.423901596467286,8,-0.998386444859704,15,TRUE,10,2001,1,1
2012,12,196.832921400364,180,-0.668692154776233,8.5,-0.998386444859704,15,TRUE,11,2001,1,1
2013,12,213.202290919459,195,0.200677364318895,9,-0.998386444859704,15,TRUE,12,2001,1,1
2014,12,228.66608150389,210,0.164467948749516,9.5,-0.998386444859704,15,TRUE,13,2001,1,1
2015,12,244.09927405516,225,0.0976605000201029,10,-0.998386444859704,15,TRUE,14,2001,1,1
2016,12,259.537344860196,240,0.0357313050560788,10.5,-0.998386444859704,15,TRUE,15,2001,1,1
2017,12,275.81908018559,255,0.817466630449849,11,-0.998386444859704,15,TRUE,16,2001,1,1
2018,12,290.66811709393,270,0.16650353878965,11.5,-0.998386444859704,15,TRUE,17,2001,1,1
2019,12,306.70251986658,285,0.700906311440079,12,-0.998386444859704,15,TRUE,18,2001,1,1
2020,12,321.72712206557,300,0.225508510430081,12.5,-0.998386444859704,15,TRUE,19,2001,1,1
2021,12,337.24527535301,315,0.243661797869968,13,-0.998386444859704,15,TRUE,20,2001,1,1
2022,12,352.231744827585,330,-0.269868727555767,13.5,-0.998386444859704,15,TRUE,21,2001,1,1
2023,12,369.347067263017,345,1.34545370787716,14,-0.998386444859704,15,TRUE,22,2001,1,1
2024,12,383.471705517296,360,-0.0299080378446578,14.5,-0.998386444859704,15,TRUE,23,2001,1,1
1995,13,8.9750081714318,0,-0.248737933930215,0,-0.77625389463799,15,FALSE,-6,2001,1,1
1996,13,9.91495468032183,0,0.191208574959821,0.5,-0.77625389463799,15,FALSE,-5,2001,1,1
1997,13,10.428336194581,0,0.204590089218962,1,-0.77625389463799,15,FALSE,-4,2001,1,1
1998,13,11.0856190667565,0,0.36187296139448,1.5,-0.77625389463799,15,FALSE,-3,2001,1,1
1999,13,10.7662838181758,0,-0.457462287186234,2,-0.77625389463799,15,FALSE,-2,2001,1,1
2000,13,11.6551535596022,0,-0.0685925457597794,2.5,-0.77625389463799,15,FALSE,-1,2001,1,1
2001,13,28.0108927442987,15,0.787146638936667,3,-0.77625389463799,15,TRUE,0,2001,1,1
2002,13,42.4822872538406,30,-0.241458851521379,3.5,-0.77625389463799,15,TRUE,1,2001,1,1
2003,13,58.0456508488067,45,-0.178095256555283,4,-0.77625389463799,15,TRUE,2,2001,1,1
2004,13,74.0288572424733,60,0.305111137111288,4.5,-0.77625389463799,15,TRUE,3,2001,1,1
2005,13,88.9207285316785,75,-0.303017573683518,5,-0.77625389463799,15,TRUE,4,2001,1,1
2006,13,105.291002107061,90,0.567256001698627,5.5,-0.77625389463799,15,TRUE,5,2001,1,1
2007,13,120.434980249826,105,0.211234144463646,6,-0.77625389463799,15,TRUE,6,2001,1,1
2008,13,135.768520961066,120,0.0447748557035685,6.5,-0.77625389463799,15,TRUE,7,2001,1,1
2009,13,150.42788910838,135,-0.795856996981812,7,-0.77625389463799,15,TRUE,8,2001,1,1
2010,13,166.55016259824,150,-0.173583507121515,7.5,-0.77625389463799,15,TRUE,9,2001,1,1
2011,13,183.240894097575,165,1.01714799221267,8,-0.77625389463799,15,TRUE,10,2001,1,1
2012,13,197.580793527566,180,-0.142952577796125,8.5,-0.77625389463799,15,TRUE,11,2001,1,1
2013,13,213.550935496853,195,0.327189391491102,9,-0.77625389463799,15,TRUE,12,2001,1,1
2014,13,228.261372296877,210,-0.462373808484739,9.5,-0.77625389463799,15,TRUE,13,2001,1,1
2015,13,243.428394585735,225,-0.795351519627021,10,-0.77625389463799,15,TRUE,14,2001,1,1
2016,13,260.078445340187,240,0.354699234824702,10.5,-0.77625389463799,15,TRUE,15,2001,1,1
2017,13,275.948409503511,255,0.724663398148542,11,-0.77625389463799,15,TRUE,16,2001,1,1
2018,13,289.95155595067,270,-0.772190154692021,11.5,-0.77625389463799,15,TRUE,17,2001,1,1
2019,13,306.646780729473,285,0.423034624110699,12,-0.77625389463799,15,TRUE,18,2001,1,1
2020,13,321.889212340701,300,0.165466235339184,12.5,-0.77625389463799,15,TRUE,19,2001,1,1
2021,13,337.040652449932,315,-0.183093655429572,13,-0.77625389463799,15,TRUE,20,2001,1,1
2022,13,353.59838859707,330,0.874642491708078,13.5,-0.77625389463799,15,TRUE,21,2001,1,1
2023,13,367.721173624634,345,-0.502572480727998,14,-0.77625389463799,15,TRUE,22,2001,1,1
2024,13,383.665026455941,360,-0.0587196494209212,14.5,-0.77625389463799,15,TRUE,23,2001,1,1
1995,14,10.3987115905453,0,0.334252773269048,0,0.0644588172762693,15,FALSE,-6,2001,1,1
1996,14,10.0232218065599,0,-0.541237010716416,0.5,0.0644588172762693,15,FALSE,-5,2001,1,1
1997,14,11.6174427201694,0,0.552983902893096,1,0.0644588172762693,15,FALSE,-4,2001,1,1
1998,14,11.507382126309,0,-0.0570766909672432,1.5,0.0644588172762693,15,FALSE,-3,2001,1,1
1999,14,12.6790329694908,0,0.614574152214552,2,0.0644588172762693,15,FALSE,-2,2001,1,1
2000,14,12.5528104092304,0,-0.0116484080458341,2.5,0.0644588172762693,15,FALSE,-1,2001,1,1
2001,14,27.6969060839662,15,-0.367552733310086,3,0.0644588172762693,15,TRUE,0,2001,1,1
2002,14,42.8942014007095,30,-0.67025741656676,3.5,0.0644588172762693,15,TRUE,1,2001,1,1
2003,14,58.3779258710903,45,-0.68653294618592,4,0.0644588172762693,15,TRUE,2,2001,1,1
2004,14,74.4899302702893,60,-0.0745285469869674,4.5,0.0644588172762693,15,TRUE,3,2001,1,1
2005,14,89.0613208376777,75,-1.00313797959858,5,0.0644588172762693,15,TRUE,4,2001,1,1
2006,14,104.784674548567,90,-0.779784268709047,5.5,0.0644588172762693,15,TRUE,5,2001,1,1
2007,14,122.045809601852,105,0.981350784575541,6,0.0644588172762693,15,TRUE,6,2001,1,1
2008,14,136.475299705473,120,-0.0891591118028164,6.5,0.0644588172762693,15,TRUE,7,2001,1,1
2009,14,152.743269153857,135,0.678810336580716,7,0.0644588172762693,15,TRUE,8,2001,1,1
2010,14,168.388954840845,150,0.824496023569085,7.5,0.0644588172762693,15,TRUE,9,2001,1,1
2011,14,183.124201102573,165,0.0597422852968138,8,0.0644588172762693,15,TRUE,10,2001,1,1
2012,14,198.566269125445,180,0.00181030816880524,8.5,0.0644588172762693,15,TRUE,11,2001,1,1
2013,14,214.162680540239,195,0.0982217229623251,9,0.0644588172762693,15,TRUE,12,2001,1,1
2014,14,229.904328570642,210,0.339869753365351,9.5,0.0644588172762693,15,TRUE,13,2001,1,1
2015,14,245.465021239758,225,0.400562422482198,10,0.0644588172762693,15,TRUE,14,2001,1,1
2016,14,259.556858527388,240,-1.00760028988805,10.5,0.0644588172762693,15,TRUE,15,2001,1,1
2017,14,276.08815681132,255,0.0236979940433439,11,0.0644588172762693,15,TRUE,16,2001,1,1
2018,14,291.871007120706,270,0.306548303429925,11.5,0.0644588172762693,15,TRUE,17,2001,1,1
2019,14,306.97944957675,285,-0.0850092405266994,12,0.0644588172762693,15,TRUE,18,2001,1,1
2020,14,322.677338579492,300,0.112879762215893,12.5,0.0644588172762693,15,TRUE,19,2001,1,1
2021,14,338.510660887839,315,0.446202070562528,13,0.0644588172762693,15,TRUE,20,2001,1,1
2022,14,353.490652267898,330,-0.0738065493782293,13.5,0.0644588172762693,15,TRUE,21,2001,1,1
2023,14,369.833049972461,345,0.768591155185237,14,0.0644588172762693,15,TRUE,22,2001,1,1
2024,14,384.790768494712,360,0.226309677435378,14.5,0.0644588172762693,15,TRUE,23,2001,1,1
1995,15,10.1616469326855,0,-0.797847126285269,0,0.959494058970771,15,FALSE,-6,2001,1,1
1996,15,11.3659114129539,0,-0.0935826460168644,0.5,0.959494058970771,15,FALSE,-5,2001,1,1
1997,15,12.2433112930352,0,0.283817234064473,1,0.959494058970771,15,FALSE,-4,2001,1,1
1998,15,12.5408336173526,0,0.0813395583817983,1.5,0.959494058970771,15,FALSE,-3,2001,1,1
1999,15,12.2735025525079,0,-0.68599150646291,2,0.959494058970771,15,FALSE,-2,2001,1,1
2000,15,12.5175178031251,0,-0.941976255845667,2.5,0.959494058970771,15,FALSE,-1,2001,1,1
2001,15,28.9254705548884,15,-0.0340235040823647,3,0.959494058970771,15,TRUE,0,2001,1,1
2002,15,44.8031475258972,30,0.343653466926457,3.5,0.959494058970771,15,TRUE,1,2001,1,1
2003,15,59.6054936945847,45,-0.354000364386077,4,0.959494058970771,15,TRUE,2,2001,1,1
2004,15,75.6483326933788,60,0.188838634408078,4.5,0.959494058970771,15,TRUE,3,2001,1,1
2005,15,91.249872928608,75,0.290378869637241,5,0.959494058970771,15,TRUE,4,2001,1,1
2006,15,106.946807105167,90,0.487313046196671,5.5,0.959494058970771,15,TRUE,5,2001,1,1
2007,15,122.253220313636,105,0.293726254665523,6,0.959494058970771,15,TRUE,6,2001,1,1
2008,15,137.582133448382,120,0.122639389411713,6.5,0.959494058970771,15,TRUE,7,2001,1,1
2009,15,152.176492206885,135,-0.783001852085848,7,0.959494058970771,15,TRUE,8,2001,1,1
2010,15,168.205429984924,150,-0.254064074046929,7.5,0.959494058970771,15,TRUE,9,2001,1,1
2011,15,184.388633485933,165,0.429139426962195,8,0.959494058970771,15,TRUE,10,2001,1,1
2012,15,199.685427418578,180,0.225933359607399,8.5,0.959494058970771,15,TRUE,11,2001,1,1
2013,15,214.510541940544,195,-0.448952118426566,9,0.959494058970771,15,TRUE,12,2001,1,1
2014,15,230.618999631413,210,0.159505572442435,9.5,0.959494058970771,15,TRUE,13,2001,1,1
2015,15,245.912511803681,225,-0.0469822552898873,10,0.959494058970771,15,TRUE,14,2001,1,1
2016,15,262.091648221432,240,0.632154162461038,10.5,0.959494058970771,15,TRUE,15,2001,1,1
2017,15,276.942489376331,255,-0.0170046826393212,11,0.959494058970771,15,TRUE,16,2001,1,1
2018,15,292.265409543907,270,-0.194084515063967,11.5,0.959494058970771,15,TRUE,17,2001,1,1
2019,15,307.829266643016,285,-0.130227415954669,12,0.959494058970771,15,TRUE,18,2001,1,1
2020,15,323.020776801927,300,-0.438717257043557,12.5,0.959494058970771,15,TRUE,19,2001,1,1
2021,15,339.605869774224,315,0.646375715253324,13,0.959494058970771,15,TRUE,20,2001,1,1
2022,15,354.542087985775,330,0.082593926803776,13.5,0.959494058970771,15,TRUE,21,2001,1,1
2023,15,369.657890521115,345,-0.301603537855748,14,0.959494058970771,15,TRUE,22,2001,1,1
2024,15,385.658796009372,360,0.199301950400755,14.5,0.959494058970771,15,TRUE,23,2001,1,1
1995,16,10.3191905683386,0,0.429476062729328,0,-0.110285494390774,15,FALSE,-6,2001,1,1
1996,16,10.1787582713245,0,-0.210956234284692,0.5,-0.110285494390774,15,FALSE,-5,2001,1,1
1997,16,10.7369700608944,0,-0.152744444714849,1,-0.110285494390774,15,FALSE,-4,2001,1,1
1998,16,11.360120498355,0,-0.02959400725424,1.5,-0.110285494390774,15,FALSE,-3,2001,1,1
1999,16,10.888778411633,0,-1.0009360939762,2,-0.110285494390774,15,FALSE,-2,2001,1,1
2000,16,12.4674327162879,0,0.0777182106787235,2.5,-0.110285494390774,15,FALSE,-1,2001,1,1
2001,16,27.9109956193671,15,0.0212811137578389,3,-0.110285494390774,15,TRUE,0,2001,1,1
2002,16,43.2586949062121,30,-0.131019599397079,3.5,-0.110285494390774,15,TRUE,1,2001,1,1
2003,16,58.3791178764481,45,-0.510596629161152,4,-0.110285494390774,15,TRUE,2,2001,1,1
2004,16,74.9223930573267,60,0.53267855171746,4.5,-0.110285494390774,15,TRUE,3,2001,1,1
2005,16,89.6609190866715,75,-0.228795418937762,5,-0.110285494390774,15,TRUE,4,2001,1,1
2006,16,105.457366462049,90,0.0676519564396378,5.5,-0.110285494390774,15,TRUE,5,2001,1,1
2007,16,121.94610830346,105,1.05639379785064,6,-0.110285494390774,15,TRUE,6,2001,1,1
2008,16,136.093797657916,120,-0.295916847693203,6.5,-0.110285494390774,15,TRUE,7,2001,1,1
2009,16,151.555345558586,135,-0.334368947022891,7,-0.110285494390774,15,TRUE,8,2001,1,1
2010,16,167.466653876075,150,0.0769393704657327,7.5,-0.110285494390774,15,TRUE,9,2001,1,1
2011,16,182.74701869981,165,-0.142695805799626,8,-0.110285494390774,15,TRUE,10,2001,1,1
2012,16,198.143366286009,180,-0.246348219600488,8.5,-0.110285494390774,15,TRUE,11,2001,1,1
2013,16,214.094600275303,195,0.204885769694051,9,-0.110285494390774,15,TRUE,12,2001,1,1
2014,16,229.504392731003,210,0.114678225393428,9.5,-0.110285494390774,15,TRUE,13,2001,1,1
2015,16,244.352401688951,225,-0.537312816658663,10,-0.110285494390774,15,TRUE,14,2001,1,1
2016,16,259.69933907839,240,-0.690375427219236,10.5,-0.110285494390774,15,TRUE,15,2001,1,1
2017,16,276.188831126332,255,0.299116620722844,11,-0.110285494390774,15,TRUE,16,2001,1,1
2018,16,290.969980184535,270,-0.419734321073875,11.5,-0.110285494390774,15,TRUE,17,2001,1,1
2019,16,306.412001975586,285,-0.477712530023674,12,-0.110285494390774,15,TRUE,18,2001,1,1
2020,16,323.007823540945,300,0.618109035336278,12.5,-0.110285494390774,15,TRUE,19,2001,1,1
2021,16,337.927706581694,315,0.0379920760848001,13,-0.110285494390774,15,TRUE,20,2001,1,1
2022,16,353.119928051792,330,-0.269786453817389,13.5,-0.110285494390774,15,TRUE,21,2001,1,1
2023,16,369.276483565323,345,0.386769059713755,14,-0.110285494390774,15,TRUE,22,2001,1,1
2024,16,385.041864767524,360,0.652150261914746,14.5,-0.110285494390774,15,TRUE,23,2001,1,1
1995,17,9.98154548124799,0,0.492554987054637,0,-0.511009505806642,15,FALSE,-6,2001,1,1
1996,17,9.48312973885027,0,-0.505860755343088,0.5,-0.511009505806642,15,FALSE,-5,2001,1,1
1997,17,10.1859759813342,0,-0.303014512859196,1,-0.511009505806642,15,FALSE,-4,2001,1,1
1998,17,11.1473535219468,0,0.158363027753433,1.5,-0.511009505806642,15,FALSE,-3,2001,1,1
1999,17,10.8066449398707,0,-0.682345554322644,2,-0.511009505806642,15,FALSE,-2,2001,1,1
2000,17,11.7980073544295,0,-0.190983139763832,2.5,-0.511009505806642,15,FALSE,-1,2001,1,1
2001,17,27.4818441236175,15,-0.00714637057587578,3,-0.511009505806642,15,TRUE,0,2001,1,1
2002,17,42.9562814281939,30,-0.0327090659994828,3.5,-0.511009505806642,15,TRUE,1,2001,1,1
2003,17,58.6007067036242,45,0.111716209430861,4,-0.511009505806642,15,TRUE,2,2001,1,1
2004,17,74.0805815775328,60,0.0915910833394467,4.5,-0.511009505806642,15,TRUE,3,2001,1,1
2005,17,89.9343211153079,75,0.445330621114579,5,-0.511009505806642,15,TRUE,4,2001,1,1
2006,17,104.962454571783,90,-0.0265359224100462,5.5,-0.511009505806642,15,TRUE,5,2001,1,1
2007,17,120.074061436436,105,-0.414929057757541,6,-0.511009505806642,15,TRUE,6,2001,1,1
2008,17,135.928475945281,120,-0.0605145489125546,6.5,-0.511009505806642,15,TRUE,7,2001,1,1
2009,17,151.384161472476,135,-0.104829021717419,7,-0.511009505806642,15,TRUE,8,2001,1,1
2010,17,167.00878527505,150,0.0197947808563819,7.5,-0.511009505806642,15,TRUE,9,2001,1,1
2011,17,183.229485592931,165,0.740495098738089,8,-0.511009505806642,15,TRUE,10,2001,1,1
2012,17,198.272320523389,180,0.283330029196021,8.5,-0.511009505806642,15,TRUE,11,2001,1,1
2013,17,214.383780673509,195,0.894790179315705,9,-0.511009505806642,15,TRUE,12,2001,1,1
2014,17,229.546014419771,210,0.557023925577364,9.5,-0.511009505806642,15,TRUE,13,2001,1,1
2015,17,245.386027758517,225,0.897037264323947,10,-0.511009505806642,15,TRUE,14,2001,1,1
2016,17,259.306716044245,240,-0.682274449948226,10.5,-0.511009505806642,15,TRUE,15,2001,1,1
2017,17,275.135270501693,255,-0.353719992499859,11,-0.511009505806642,15,TRUE,16,2001,1,1
2018,17,290.71084832125,270,-0.278142172943744,11.5,-0.511009505806642,15,TRUE,17,2001,1,1
2019,17,306.333949947317,285,-0.155040546876358,12,-0.511009505806642,15,TRUE,18,2001,1,1
2020,17,321.800900826329,300,-0.188089667864167,12.5,-0.511009505806642,15,TRUE,19,2001,1,1
2021,17,337.718253498407,315,0.229263004213432,13,-0.511009505806642,15,TRUE,20,2001,1,1
2022,17,352.358415919478,330,-0.630574574715564,13.5,-0.511009505806642,15,TRUE,21,2001,1,1
2023,17,368.22525791259,345,-0.263732581603073,14,-0.511009505806642,15,TRUE,22,2001,1,1
2024,17,383.710583383294,360,-0.278407110899271,14.5,-0.511009505806642,15,TRUE,23,2001,1,1
1995,18,8.90158522026218,0,-0.187219363108012,0,-0.911195416629811,15,FALSE,-6,2001,1,1
